player_id,full_name,first_name,last_name,age,team,position,fantasy_positions,depth_chart_position,depth_chart_order,status,number,height,weight,college,years_exp,injury_status,cache_date
2189,Tyler Gaffney,Tyler,Gaffney,30.0,,RB,RB,,,Inactive,0.0,72,220,Stanford,8.0,,2024-09-17
3248,Isaac Seumalo,Isaac,Seumalo,30.0,PIT,G,OL,OL,,Active,73.0,76,303,Oregon State,8.0,Out,2024-09-17
11325,Reese Taylor,Reese,Taylor,25.0,DEN,CB,DB,,,Active,35.0,69,188,Purdue,1.0,,2024-09-17
3938,Zamir Carlis,Zamir,Carlis,31.0,,DT,DL,,,Active,91.0,76,275,Stillman,6.0,,2024-09-17
6315,Tyrel Dodson,Tyrel,Dodson,26.0,SEA,LB,LB,RILB,1.0,Active,0.0,72,237,Texas A&M,5.0,,2024-09-17
11871,Akeem Dent,Akeem,Dent,24.0,,DB,DB,,,Active,46.0,73,191,Florida State,0.0,,2024-09-17
5734,C.J. Duncan,C.J.,Duncan,26.0,,WR,WR,,,Active,82.0,71,203,Vanderbilt,4.0,,2024-09-17
6570,Deion Calhoun,Deion,Calhoun,26.0,,G,"OL,OT",,,Active,66.0,75,310,Mississippi State,3.0,,2024-09-17
5630,Nick Orr,Nick,Orr,26.0,,SS,DB,,,Active,46.0,70,187,Texas Christian,4.0,,2024-09-17
313,Parys Haralson,Parys,Haralson,33.0,,OLB,LB,,,Inactive,98.0,"6'1""",255,Tennessee,10.0,,2024-09-17
3186,Kenny Clark,Kenny,Clark,28.0,GB,DE,DL,LDT,1.0,Active,97.0,75,314,UCLA,8.0,,2024-09-17
1248,Josh LeRibeus,Josh,LeRibeus,32.0,,G,OL,,,Inactive,68.0,74,315,Southern Methodist,10.0,,2024-09-17
3790,Kevin Anderson,Kevin,Anderson,28.0,,OLB,LB,,,Active,0.0,76,244,Stanford,6.0,,2024-09-17
1119,Drew Nowak,Drew,Nowak,30.0,,C,OL,,,Inactive,68.0,"6'3""",292,Western Michigan,8.0,,2024-09-17
1243,J.R. Sweezy,J.R.,Sweezy,33.0,SEA,OG,"OG,OL",,,Active,0.0,77,310,North Carolina State,10.0,,2024-09-17
7520,Innis Gaines,Innis,Gaines,25.0,,DB,DB,,,Active,38.0,73,202,TCU,3.0,,2024-09-17
2348,Benardrick McKinney,Benardrick,McKinney,29.0,,LB,LB,,,Active,49.0,76,257,Mississippi State,7.0,,2024-09-17
11264,Macon Clark,Macon,Clark,24.0,,DB,DB,,,Active,25.0,71,203,Tulane,1.0,,2024-09-17
3244,Shilique Calhoun,Shilique,Calhoun,30.0,,LB,LB,,,Active,92.0,76,251,Michigan State,6.0,,2024-09-17
2175,Bernard Reedy,Bernard,Reedy,30.0,,WR,WR,,,Inactive,18.0,69,175,Toledo,8.0,,2024-09-17
4248,Leon McQuay,Leon,McQuay,27.0,,FS,DB,,,Inactive,34.0,74,185,Southern California,5.0,,2024-09-17
572,Darrell Stuckey,Darrell,Stuckey,33.0,,FS,DB,,,Physically Unable to Perform,25.0,"5'11""",212,Kansas,10.0,,2024-09-17
498,Kyle Arrington,Kyle,Arrington,34.0,,CB,DB,,,Inactive,24.0,"5'10""",190,Hofstra,12.0,,2024-09-17
2364,Ty Sambrailo,Ty,Sambrailo,29.0,,T,"OL,OT",,,Injured Reserve,0.0,77,311,Colorado State,7.0,,2024-09-17
1780,Ryan Robinson,Ryan,Robinson,27.0,,DE,DL,,,Inactive,44.0,"6'4""",255,Oklahoma State,4.0,,2024-09-17
1532,Gerald Hodges,Gerald,Hodges,30.0,,LB,LB,,,Inactive,0.0,74,236,Penn State,9.0,,2024-09-17
6370,Damion Jeanpiere,Damion,Jeanpiere,25.0,,WR,WR,,,Active,83.0,73,185,Nicholls State,3.0,,2024-09-17
11140,Leonard Taylor,Leonard,Taylor,24.0,,TE,TE,,,Inactive,49.0,77,260,Cincinnati,1.0,Questionable,2024-09-17
8459,Bernhard Raimann,Bernhard,Raimann,26.0,IND,OL,OL,OL,,Active,79.0,78,303,Central Michigan,2.0,,2024-09-17
5953,Demarcus Christmas,Demarcus,Christmas,26.0,,DT,DL,,,Active,93.0,75,302,Florida State,3.0,Questionable,2024-09-17
11176,Khalan Laborn,Khalan,Laborn,24.0,,RB,RB,,,Active,36.0,70,204,Marshall,1.0,,2024-09-17
845,Tommie Campbell,Tommie,Campbell,29.0,,CB,DB,,,Inactive,37.0,"6'3""",205,California - PA,5.0,,2024-09-17
8221,Keaontay Ingram,Keaontay,Ingram,24.0,KC,RB,RB,,,Active,30.0,72,220,USC,2.0,,2024-09-17
8917,KaVontae Turpin,KaVontae,Turpin,28.0,DAL,WR,WR,SWR,4.0,Active,9.0,69,153,TCU,2.0,,2024-09-17
8643,Nick Ford,Nick,Ford,22.0,,OL,OL,,,Active,77.0,77,310,Utah,0.0,,2024-09-17
7885,Bailey Gaither,Bailey,Gaither,26.0,,WR,WR,,,Active,0.0,72,189,San Jose State,2.0,,2024-09-17
12320,Treyton Pickering,Treyton,Pickering,,,TE,TE,,,Active,,76,246,Montana State,0.0,,2024-09-17
7632,Caleb Farley,Caleb,Farley,25.0,,CB,DB,,,Active,3.0,74,197,Virginia Tech,3.0,,2024-09-17
11655,Tyrone Tracy,Tyrone,Tracy,24.0,NYG,RB,RB,RB,2.0,Active,29.0,71,210,Purdue,0.0,,2024-09-17
5345,Matthew Adams,Matthew,Adams,28.0,NYG,LB,LB,LB,,Inactive,49.0,72,230,Houston,6.0,IR,2024-09-17
3982,Sean McVay,Sean,McVay,,,,None,,,Inactive,0.0,,,,0.0,,2024-09-17
3646,Quayvon Hicks,Quayvon,Hicks,27.0,,RB,RB,,,Active,36.0,74,251,Georgia,5.0,,2024-09-17
12291,Dakota Caton,Dakota,Caton,,,WR,WR,,,Active,,70,185,Indiana State,0.0,,2024-09-17
5222,Jalen Davis,Jalen,Davis,28.0,CIN,CB,DB,,,Active,35.0,70,186,Utah State,6.0,,2024-09-17
7901,Rico Bussey,Rico,Bussey,24.0,,WR,WR,,,Active,84.0,74,190,Hawaii,1.0,,2024-09-17
2568,Zach Hodges,Zach,Hodges,26.0,,ILB,LB,,,Inactive,40.0,"6'2""",234,Harvard,1.0,,2024-09-17
1766,Jonathan Amosa,Jonathan,Amosa,27.0,,FB,RB,,,Inactive,44.0,"5'11""",247,Washington,0.0,,2024-09-17
2374,Tyler Lockett,Tyler,Lockett,31.0,SEA,WR,WR,RWR,3.0,Active,16.0,70,182,Kansas State,9.0,,2024-09-17
11272,Charlie Thomas,Charlie,Thomas,24.0,,LB,LB,,,Inactive,35.0,75,216,Georgia Tech,1.0,Questionable,2024-09-17
11912,K.J. Cloyd,K.J.,Cloyd,23.0,,LB,LB,,,Active,57.0,74,228,Miami (FL),0.0,,2024-09-17
4126,Fabian Moreau,Fabian,Moreau,30.0,MIN,CB,DB,LCB,2.0,Active,23.0,72,200,UCLA,7.0,Out,2024-09-17
6957,James Proche,James,Proche,27.0,CLE,WR,WR,SWR,6.0,Active,11.0,71,193,SMU,4.0,,2024-09-17
7410,David Bada,David,Bada,29.0,DET,DT,DL,,,Inactive,61.0,76,292,,4.0,IR,2024-09-17
4842,Tyquwan Glass,Tyquwan,Glass,,,CB,DB,,,Active,9.0,71,193,Fresno State,5.0,,2024-09-17
3260,Vincent Valentine,Vincent,Valentine,27.0,,NT,DL,,,Inactive,96.0,75,320,Nebraska,6.0,,2024-09-17
3663,Chris Mayes,Chris,Mayes,30.0,,OT,OL,,,Active,74.0,76,323,Georgia,6.0,,2024-09-17
3812,Cory Tucker,Cory,Tucker,25.0,,G,OL,RG,2.0,Inactive,68.0,"6'4""",305,Slippery Rock,0.0,,2024-09-17
4649,Chad Wheeler,Chad,Wheeler,27.0,,T,OL,,,Active,0.0,79,310,SC,5.0,,2024-09-17
7220,Frederick Mauigoa,Frederick,Mauigoa,23.0,,C,OL,,,Inactive,70.0,76,310,Washington State,2.0,,2024-09-17
3357,Brandon Allen,Brandon,Allen,32.0,SF,QB,QB,QB,2.0,Active,17.0,74,209,Arkansas,8.0,,2024-09-17
1816,Cyril Richardson,Cyril,Richardson,31.0,,G,OL,,,Inactive,0.0,77,343,Baylor,8.0,,2024-09-17
2178,Dezmen Southward,Dezmen,Southward,29.0,,CB,DB,,,Inactive,37.0,"6'2""",208,Wisconsin,6.0,,2024-09-17
7573,Damon Hazelton,Damon,Hazelton,25.0,,WR,WR,,,Active,86.0,75,215,Missouri,1.0,,2024-09-17
6268,Matthew Wright,Matthew,Wright,28.0,,K,K,,,Active,8.0,71,174,UCF,5.0,,2024-09-17
3439,Jake Brendel,Jake,Brendel,32.0,SF,OL,OL,OL,,Active,64.0,76,299,UCLA,8.0,,2024-09-17
11814,Josiah Ezirim,Josiah,Ezirim,23.0,NO,OT,OT,,,Active,72.0,78,329,Eastern Kentucky,0.0,,2024-09-17
912,Justin Trattou,Justin,Trattou,32.0,,DE,DL,,,Inactive,72.0,"6'4""",258,Florida,9.0,,2024-09-17
11230,Patrick O'Connell,Patrick,O'Connell,25.0,SEA,LB,LB,,,Active,52.0,73,227,Montana,1.0,,2024-09-17
8264,Chase Lucas,Chase,Lucas,27.0,SF,DB,DB,,,Active,26.0,71,184,Arizona State,2.0,,2024-09-17
11004,Titus Leo,Titus,Leo,25.0,IND,LB,LB,,,Active,91.0,75,245,Wagner,1.0,,2024-09-17
10229,Rashee Rice,Rashee,Rice,24.0,KC,WR,WR,LWR,1.0,Active,4.0,73,204,SMU,1.0,,2024-09-17
8881,Willie Johnson,Willie,Johnson,26.0,,WR,WR,,,Active,0.0,72,178,Marshall,1.0,Questionable,2024-09-17
11202,Jacob Slade,Jacob,Slade,24.0,PIT,DL,DL,,,Active,79.0,76,305,Michigan State,1.0,,2024-09-17
885,Richard Gordon,Richard,Gordon,33.0,,TE,TE,,,Inactive,85.0,"6'4""",268,Miami,9.0,,2024-09-17
7466,Nathan Cottrell,Nathan,Cottrell,26.0,,RB,RB,,,Active,31.0,71,193,Georgia Tech,2.0,Questionable,2024-09-17
274,Willie Colon,Willie,Colon,37.0,,G,OL,,,Inactive,66.0,"6'3""",315,Hofstra,14.0,,2024-09-17
7936,Amen Ogbongbemiga,Amen,Ogbongbemiga,26.0,CHI,LB,LB,LOLB,2.0,Active,45.0,72,231,Oklahoma State,3.0,Questionable,2024-09-17
849,Mister Alexander,Mister,Alexander,29.0,,ILB,LB,,,Inactive,90.0,"6'3""",227,Florida State,3.0,,2024-09-17
3050,Myles White,Myles,White,27.0,NYJ,WR,WR,SWR,4.0,Active,16.0,"6'0""",182,Louisiana Tech,3.0,,2024-09-17
2386,John Miller,John,Miller,29.0,,G,"OG,OL",,,Active,67.0,74,303,Louisville,7.0,,2024-09-17
2347,Jalen Collins,Jalen,Collins,28.0,,CB,DB,,,Inactive,32.0,73,203,Louisiana State,7.0,,2024-09-17
3446,Joel Heath,Joel,Heath,28.0,,DE,DL,,,Active,79.0,78,300,Michigan State,6.0,Questionable,2024-09-17
1759,Larry Donnell,Larry,Donnell,31.0,,TE,TE,,,Inactive,84.0,"6'6""",265,Grambling,8.0,,2024-09-17
6835,Tyler Biadasz,Tyler,Biadasz,26.0,WAS,C,OL,OL,,Active,63.0,76,318,Wisconsin,4.0,,2024-09-17
1446,Jeremy Harris,Jeremy,Harris,29.0,,CB,DB,,,Inactive,37.0,"6'2""",185,New Mexico State,7.0,,2024-09-17
7647,Pete Werner,Pete,Werner,25.0,NO,LB,LB,LOLB,1.0,Active,20.0,75,242,Ohio State,3.0,,2024-09-17
8614,Kevin Atkins,Kevin,Atkins,25.0,,DT,DL,,,Active,76.0,74,307,Fresno State,2.0,,2024-09-17
1000,Albert McClellan,Albert,McClellan,35.0,,LB,LB,,,Active,47.0,74,235,Marshall,12.0,,2024-09-17
2627,Joey Mbu,Joey,Mbu,27.0,,DT,DL,,,Inactive,94.0,"6'3""",330,Houston,5.0,,2024-09-17
403,Mike Jenkins,Mike,Jenkins,35.0,,CB,DB,,,Inactive,43.0,"5'10""",197,South Florida,12.0,,2024-09-17
5829,David Bright,David,Bright,27.0,,G,OL,,,Active,0.0,77,299,Stanford,3.0,,2024-09-17
1824,Kamal Johnson,Kamal,Johnson,26.0,,DT,DL,,,Inactive,66.0,"6'4""",302,Temple,1.0,,2024-09-17
1451,C.J. Anderson,C.J.,Anderson,30.0,,RB,RB,,,Active,26.0,68,224,California,9.0,,2024-09-17
7161,Shane Leatherbury,Shane,Leatherbury,24.0,,WR,WR,,,Active,0.0,71,190,Towson,2.0,,2024-09-17
6563,Tyler Newsome,Tyler,Newsome,26.0,,P,P,,,Active,0.0,75,214,Notre Dame,3.0,,2024-09-17
6046,Joe Dineen,Joe,Dineen,25.0,,ILB,LB,,,Inactive,53.0,74,235,Kansas,3.0,NA,2024-09-17
7266,Travis Bruffy,Travis,Bruffy,23.0,,OL,OL,,,Inactive,78.0,78,305,Texas Tech,2.0,,2024-09-17
4208,Rodney Adams,Rodney,Adams,27.0,,WR,WR,,,Active,13.0,73,189,South Florida,5.0,,2024-09-17
1866,Michael Campanaro,Michael,Campanaro,29.0,,WR,WR,,,Injured Reserve,10.0,"5'9""",191,Wake Forest,6.0,,2024-09-17
8777,Travon Fuller,Travon,Fuller,24.0,,CB,DB,,,Active,0.0,73,180,Tulsa,1.0,,2024-09-17
JAX,Jacksonville Jaguars,Jacksonville,Jaguars,,JAX,DEF,DEF,,,,,,,,,,2024-09-17
325,Korey Toomer,Korey,Toomer,33.0,,LB,LB,,,Inactive,56.0,74,235,Idaho,10.0,,2024-09-17
8322,Jesse Luketa,Jesse,Luketa,25.0,ARI,LB,LB,ROLB,3.0,Active,43.0,75,253,Penn State,2.0,Out,2024-09-17
6685,Jalen Greene,Jalen,Greene,25.0,,WR,WR,,,Active,3.0,74,205,Utah State,3.0,,2024-09-17
6377,Immanuel Turner,Immanuel,Turner,25.0,,DE,DL,,,Active,92.0,75,287,Louisiana Tech,3.0,,2024-09-17
4652,Winston Craig,Winston,Craig,26.0,,DE,DL,,,Active,64.0,76,290,Richmond,5.0,,2024-09-17
6956,Devin Asiasi,Devin,Asiasi,26.0,,TE,TE,,,Active,87.0,75,260,UCLA,4.0,,2024-09-17
451,Craig Dahl,Craig,Dahl,35.0,,SS,DB,,,Inactive,43.0,"6'1""",212,North Dakota State,13.0,,2024-09-17
3918,TJ Thorpe,TJ,Thorpe,25.0,,WR,WR,RWR,4.0,Inactive,6.0,"5'11""",206,Virginia,0.0,,2024-09-17
6309,Austin Exford,Austin,Exford,25.0,,FS,DB,,,Active,0.0,72,200,Appalachian State,3.0,,2024-09-17
9226,De'Von Achane,De'Von,Achane,22.0,MIA,RB,RB,RB,1.0,Active,28.0,69,188,Texas A&M,1.0,,2024-09-17
5536,Dontrell Hilliard,Dontrell,Hilliard,28.0,,RB,RB,,,Inactive,40.0,71,202,Tulane,5.0,Questionable,2024-09-17
5625,Cam Phillips,Cam,Phillips,26.0,,WR,WR,,,Inactive,87.0,72,202,Virginia Tech,4.0,,2024-09-17
9494,Marvin Mims,Marvin,Mims,22.0,DEN,WR,WR,SWR,5.0,Active,19.0,71,182,Oklahoma,1.0,,2024-09-17
5484,Filipo Mokofisi,Filipo,Mokofisi,26.0,,DT,DL,,,Active,0.0,76,295,Utah,4.0,,2024-09-17
4604,Eli Ankou,Eli,Ankou,30.0,BUF,DT,DL,,,Active,51.0,75,325,UCLA,7.0,,2024-09-17
1679,Earl Okine,Earl,Okine,30.0,,LB,"DL,LB",,,Inactive,44.0,"6'6""",265,Florida,7.0,,2024-09-17
6924,Netane Muti,Netane,Muti,25.0,DET,G,OL,OL,,Inactive,52.0,75,325,Fresno State,4.0,IR,2024-09-17
4024,Scot McCloughan,Scot,McCloughan,,,,None,,,Inactive,0.0,,,,0.0,,2024-09-17
5243,Detrich Clark,Detrich,Clark,27.0,,WR,WR,,,Active,0.0,70,180,Colorado State,4.0,,2024-09-17
1186,Akiem Hicks,Akiem,Hicks,33.0,,DT,DL,,,Active,96.0,77,324,Regina (CAN),11.0,,2024-09-17
4362,Cethan Carter,Cethan,Carter,27.0,,TE,TE,,,Inactive,82.0,75,243,Nebraska,6.0,,2024-09-17
1738,Matt Blanchard,Matt,Blanchard,28.0,,QB,QB,,,Inactive,2.0,"6'3""",225,Wisconsin - Whitewater,2.0,,2024-09-17
4973,Hayden Hurst,Hayden,Hurst,31.0,LAC,TE,TE,TE,1.0,Active,88.0,76,245,South Carolina,6.0,,2024-09-17
639,Kam Chancellor,Kam,Chancellor,32.0,,SS,DB,,,Inactive,31.0,"6'3""",225,Virginia Tech,10.0,,2024-09-17
2997,Qumain Black,Qumain,Black,25.0,,CB,DB,,,Inactive,39.0,"5'10""",183,East Central Oklahoma,0.0,,2024-09-17
4535,Steven Wroblewski,Steven,Wroblewski,29.0,,TE,TE,,,Active,0.0,79,265,Southern Utah,5.0,,2024-09-17
2382,Duke Johnson,Duke,Johnson,29.0,,RB,RB,,,Active,22.0,69,210,Miami (FL),8.0,,2024-09-17
6905,Matt Peart,Matt,Peart,27.0,DEN,T,"OL,OT",OL,,Active,79.0,79,318,UConn,4.0,,2024-09-17
5066,P.J. Hall,P.J.,Hall,26.0,,DT,DL,,,Active,0.0,72,305,Sam Houston State,4.0,,2024-09-17
4462,Erik Magnuson,Erik,Magnuson,28.0,,C,OL,,,Inactive,62.0,78,300,Michigan,5.0,,2024-09-17
4884,Reggie McKenzie,Reggie,McKenzie,,,,None,,,Inactive,0.0,,,,0.0,,2024-09-17
11515,Myles Brooks,Myles,Brooks,22.0,,CB,DB,,,Active,39.0,74,198,Louisiana Tech,1.0,,2024-09-17
3632,Dwayne Norman,Dwayne,Norman,25.0,,OLB,LB,,,Inactive,0.0,"6'1""",215,Duke,0.0,,2024-09-17
11559,Michael Penix,Michael,Penix,24.0,ATL,QB,QB,QB,2.0,Active,9.0,74,216,Washington,0.0,,2024-09-17
1454,Montee Ball,Montee,Ball,27.0,,RB,RB,,,Inactive,31.0,"5'10""",214,Wisconsin,3.0,,2024-09-17
6878,Anthony McFarland,Anthony,McFarland,25.0,,RB,RB,,,Active,16.0,68,193,Maryland,4.0,,2024-09-17
5186,Darius Jackson,Darius,Jackson,27.0,,DE,DL,,,Active,0.0,75,242,Jacksonville State,4.0,,2024-09-17
2007,Bryn Renner,Bryn,Renner,30.0,,QB,QB,,,Inactive,8.0,"6'3""",225,North Carolina,6.0,,2024-09-17
7993,Trey Ragas,Trey,Ragas,25.0,,RB,RB,,,Active,25.0,70,214,Louisiana,1.0,Questionable,2024-09-17
2585,Thomas Rawls,Thomas,Rawls,28.0,,RB,RB,,,Inactive,34.0,69,215,Central Michigan,7.0,,2024-09-17
8184,D'Vonte Price,D'Vonte,Price,23.0,,RB,RB,,,Inactive,27.0,73,210,Florida International,1.0,,2024-09-17
8918,Alex Akingbulu,Alex,Akingbulu,26.0,,OL,OL,,,Inactive,62.0,77,300,Fresno State,2.0,Questionable,2024-09-17
2265,Shayne Skov,Shayne,Skov,30.0,,LB,LB,,,Inactive,46.0,"6'3""",247,Stanford,6.0,,2024-09-17
11916,Chris Edmonds,Chris,Edmonds,23.0,CLE,DB,DB,,,Active,41.0,74,210,Arizona State,0.0,,2024-09-17
3201,Roberto Aguayo,Roberto,Aguayo,27.0,,K,K,,,Inactive,9.0,73,204,Florida State,6.0,,2024-09-17
2405,Angelo Blackson,Angelo,Blackson,31.0,ARI,DE,DL,,,Active,90.0,76,318,Auburn,9.0,,2024-09-17
11022,Kendall Williamson,Kendall,Williamson,24.0,,DB,DB,,,Active,36.0,72,203,Stanford,1.0,,2024-09-17
6861,Nick Coe,Nick,Coe,24.0,,DE,DL,,,Active,97.0,77,282,Auburn,2.0,,2024-09-17
4665,Eli Jenkins,Eli,Jenkins,27.0,,QB,QB,,,Active,0.0,74,210,Jacksonville State,5.0,,2024-09-17
4993,Mike Gesicki,Mike,Gesicki,28.0,CIN,TE,TE,TE,1.0,Active,88.0,78,245,Penn State,6.0,,2024-09-17
8805,Mika Tafua,Mika,Tafua,26.0,,DE,DL,,,Active,52.0,75,250,Utah,1.0,,2024-09-17
LAR,Los Angeles Rams,Los Angeles,Rams,,LAR,DEF,DEF,,,,,,,,,,2024-09-17
12070,McCallan Castles,McCallan,Castles,24.0,PHI,TE,TE,TE,6.0,Inactive,43.0,76,250,Tennessee,0.0,IR,2024-09-17
7138,Chris Claybrooks,Chris,Claybrooks,26.0,,DB,DB,,,Active,6.0,69,180,Memphis,4.0,,2024-09-17
4613,Shaq Hill,Shaq,Hill,28.0,,WR,WR,,,Active,89.0,70,180,Eastern Washington,5.0,,2024-09-17
6613,Lukayus McNeil,Lukayus,McNeil,26.0,,OT,OL,,,Inactive,67.0,77,310,Louisville,3.0,NA,2024-09-17
191,Philip Wheeler,Philip,Wheeler,35.0,,LB,LB,,,Inactive,57.0,"6'2""",245,Georgia Tech,12.0,,2024-09-17
4367,Monty Madaris,Monty,Madaris,28.0,,WR,WR,,,Active,0.0,73,207,Michigan State,5.0,,2024-09-17
7676,Malcolm Koonce,Malcolm,Koonce,26.0,LV,DE,DL,DL,,Inactive,51.0,75,250,Buffalo,3.0,IR,2024-09-17
6394,Romell Guerrier,Romell,Guerrier,,,WR,WR,,,Inactive,0.0,70,184,Florida Tech,3.0,,2024-09-17
3572,Andrew Bonnet,Andrew,Bonnet,29.0,,FB,RB,,,Active,40.0,75,250,North Dakota State,6.0,,2024-09-17
7366,Myles Dorn,Myles,Dorn,25.0,,DB,DB,,,Inactive,35.0,74,205,North Carolina,3.0,,2024-09-17
7848,Scooter Harrington,Scooter,Harrington,24.0,,TE,TE,,,Active,0.0,77,250,Stanford,1.0,,2024-09-17
5099,Jermaine Carter,Jermaine,Carter,28.0,,LB,LB,,,Active,49.0,73,225,Maryland,5.0,,2024-09-17
12113,Thomas Yassmin,Thomas,Yassmin,24.0,DEN,TE,TE,,,Active,86.0,77,251,Utah,0.0,,2024-09-17
11316,Anthony Witherstone,Anthony,Witherstone,23.0,,CB,DB,,,Inactive,42.0,74,193,Merrimack,1.0,Questionable,2024-09-17
1947,Jadeveon Clowney,Jadeveon,Clowney,31.0,CAR,DE,"DL,LB",LOLB,1.0,Active,7.0,77,266,South Carolina,10.0,,2024-09-17
10974,Antonio Johnson,Antonio,Johnson,22.0,JAX,DB,DB,SS,1.0,Active,26.0,74,198,Texas A&M,1.0,,2024-09-17
8797,Junior Faulk,Junior,Faulk,,,CB,DB,,,Active,0.0,72,210,Delta State,1.0,,2024-09-17
7275,Elex Woodworth,Elex,Woodworth,24.0,,C,OL,,,Active,77.0,76,286,North Texas,2.0,,2024-09-17
2579,Mike Hull,Mike,Hull,30.0,,LB,LB,,,Inactive,45.0,72,232,Penn State,7.0,,2024-09-17
7489,Kylan Johnson,Kylan,Johnson,25.0,,LB,LB,,,Active,0.0,74,230,Pittsburgh,2.0,,2024-09-17
4576,Jahad Thomas,Jahad,Thomas,26.0,,RB,RB,,,Inactive,37.0,70,188,Temple,5.0,,2024-09-17
1497,Cooper Taylor,Cooper,Taylor,30.0,,SS,DB,,,Inactive,30.0,"6'4""",228,Richmond,7.0,,2024-09-17
5077,Andrew Brown,Andrew,Brown,28.0,,DT,DL,,,Active,94.0,75,296,Virginia,6.0,,2024-09-17
2411,Jeremy Langford,Jeremy,Langford,30.0,,RB,RB,,,Inactive,43.0,72,211,Michigan State,7.0,,2024-09-17
8443,Evan Neal,Evan,Neal,23.0,NYG,OL,OL,OL,,Active,73.0,79,340,Alabama,2.0,,2024-09-17
8911,Drew Jordan,Drew,Jordan,24.0,,DE,DL,,,Active,0.0,75,255,Michigan State,1.0,,2024-09-17
7346,Christian Rozeboom,Christian,Rozeboom,27.0,LAR,LB,LB,RILB,1.0,Active,56.0,74,237,South Dakota State,4.0,,2024-09-17
1192,Lavonte David,Lavonte,David,34.0,TB,LB,LB,RILB,1.0,Active,54.0,73,233,Nebraska,12.0,,2024-09-17
6599,Cory Thomas,Cory,Thomas,26.0,,DT,DL,,,Active,48.0,78,315,Mississippi State,3.0,,2024-09-17
5248,Gus Edwards,Gus,Edwards,29.0,LAC,RB,RB,RB,2.0,Active,4.0,73,238,Rutgers,6.0,,2024-09-17
11246,Larry Brooks,Larry,Brooks,22.0,,DB,DB,,,Active,40.0,72,204,Tulane,1.0,,2024-09-17
3017,Jesse Davis,Jesse,Davis,32.0,,OL,"OG,OL",,,Active,65.0,78,309,Idaho,9.0,,2024-09-17
11627,Troy Franklin,Troy,Franklin,21.0,DEN,WR,WR,RWR,6.0,Active,16.0,75,180,Oregon,0.0,,2024-09-17
4753,Michael Dunn,Michael,Dunn,30.0,CLE,OG,"OG,OL",OL,,Active,68.0,77,315,Maryland,7.0,PUP,2024-09-17
1909,Robert Nelson,Robert,Nelson,30.0,,CB,DB,,,Inactive,36.0,"5'9""",175,Arizona State,6.0,,2024-09-17
1278,Duke Ihenacho,Duke,Ihenacho,31.0,,SS,DB,,,Injured Reserve,23.0,"6'1""",207,San Jose State,8.0,,2024-09-17
4711,Jonah Pirsig,Jonah,Pirsig,28.0,,OT,OL,,,Active,76.0,81,325,Minnesota,5.0,,2024-09-17
2755,Eric Tomlinson,Eric,Tomlinson,32.0,LAC,TE,TE,TE,3.0,Active,83.0,78,263,UTEP,9.0,,2024-09-17
1578,Alex Okafor,Alex,Okafor,31.0,,DE,DL,,,Active,97.0,76,261,Texas,9.0,,2024-09-17
417,Lance Louis,Lance,Louis,35.0,,G,OL,,,Inactive,60.0,"6'3""",323,San Diego State,11.0,,2024-09-17
2096,Spencer Long,Spencer,Long,31.0,,C,OL,,,Injured Reserve,0.0,77,318,Nebraska,8.0,,2024-09-17
8071,Mitchell Fraboni,Mitchell,Fraboni,27.0,DEN,LS,LS,LS,,Active,48.0,74,223,Arizona State,2.0,,2024-09-17
3649,Michael Cooper,Michael,Cooper,25.0,,TE,TE,,,Inactive,49.0,"6'5""",257,Indiana,0.0,,2024-09-17
7302,Omari Cobb,Omari,Cobb,24.0,,LB,LB,,,Active,44.0,76,223,Marshall,2.0,,2024-09-17
5687,Anthony Sherrils,Anthony,Sherrils,,,DB,DB,,,Active,0.0,72,200,Missouri,4.0,,2024-09-17
7764,William Bradley-King,William,Bradley-King,26.0,MIA,DE,"DL,LB",,,Active,58.0,76,265,Baylor,3.0,,2024-09-17
11793,Travis Glover,Travis,Glover,24.0,GB,OT,OT,OL,,Active,79.0,78,317,Georgia State,0.0,Out,2024-09-17
225,L.P. LaDouceur,L.P.,LaDouceur,40.0,,LS,LS,,,Inactive,91.0,77,256,California,17.0,,2024-09-17
11397,Michael Turk,Michael,Turk,25.0,,P,P,,,Active,49.0,73,227,Oklahoma,0.0,,2024-09-17
4684,Jaylen Hill,Jaylen,Hill,27.0,,CB,DB,,,Inactive,43.0,70,186,Jacksonville State,5.0,,2024-09-17
1924,Ryan Shazier,Ryan,Shazier,28.0,,LB,LB,,,Inactive,50.0,"6'1""",230,Ohio State,6.0,,2024-09-17
809,Ras-I Dowling,Ras-I,Dowling,29.0,,CB,DB,,,Inactive,37.0,"6'1""",198,Virginia,3.0,,2024-09-17
6328,Kyron Brown,Kyron,Brown,28.0,,CB,DB,,,Active,32.0,73,195,Akron,5.0,,2024-09-17
6936,Joseph Charlton,Joseph,Charlton,26.0,,P,P,,,Active,16.0,77,190,South Carolina,3.0,,2024-09-17
11829,Solomon Byrd,Solomon,Byrd,24.0,HOU,DE,DL,,,Active,50.0,75,250,USC,0.0,,2024-09-17
7735,Cary Angeline,Cary,Angeline,24.0,,TE,TE,,,Active,0.0,78,250,North Carolina State,1.0,,2024-09-17
1273,Francis Owusu,Francis,Owusu,27.0,,WR,WR,,,Active,82.0,75,219,Stanford,5.0,,2024-09-17
